UNITID,ACAD_YEAR,FILE_NAME,TABLE_TRIM,Current year GRS cohort as a percent of entering class,Exclusions from full-time fall 2022 cohort,Exclusions from part-time fall 2022 cohort,Full-time adjusted fall 2022 cohort,Full-time fall 2022 cohort,Full-time first-time degree/certificate-seeking undergraduate (current year GRS cohort),"Full-time retention rate, 2023",Inclusions to the full-time fall 2022 cohort,Inclusions to the part-time fall 2022 cohort,Part-time adjusted fall 2022 cohort,Part-time fall 2022 cohort,"Part-time retention rate, 2023",Student-to-faculty ratio,Students from the full-time adjusted fall 2022 cohort enrolled in fall 2023,Students from the part-time adjusted fall 2022 cohort enrolled in fall 2023,"Total entering students at the undergraduate level, fall 2023"
220862,2024,ef2023d.csv,EFD,38,2,0,2320,2322,2535,71,0,0,92,92,55,17,1652,51,6616
220978,2007,ef2006d_RV.csv,EFD,62,,,,,3358,81,,,,,,,,,5430
220978,2008,ef2007d_rv.csv,EFD,63,0,0,3300,3300,3592,70,,,130,130,68,,2313,88,5687
220978,2009,ef2008d_rv.csv,EFD,63,0,0,3510,3510,3444,71,,,154,154,64,,2486,98,5504
220978,2010,ef2009d_rv.csv,EFD,61,0,0,3436,3436,3613,73,,,74,74,50,20,2496,37,5913
220978,2011,ef2010d_rv.csv,EFD,61,0,0,3596,3596,3793,73,,,70,70,49,21,2621,34,6213
220978,2012,ef2011d_rv.csv,EFD,60,0,0,3780,3780,3466,70,,,83,83,58,20,2639,48,5812
220978,2013,ef2012d_rv.csv,EFD,58,0,0,3466,3466,3068,70,,,82,82,56,20,2443,46,5252
220978,2014,ef2013d_rv.csv,EFD,61,0,0,3068,3068,3129,68,,,52,52,37,19,2098,19,5134
220978,2015,ef2014d_rv.csv,EFD,60,0,0,3129,3129,3036,71,,,50,50,38,19,2209,19,5021
220978,2016,ef2015d_rv.csv,EFD,57,0,0,2873,2873,2793,73,,,59,59,49,18,2106,29,4936
220978,2017,ef2016d_rv.csv,EFD,59,0,0,2793,2793,2867,75,0,0,46,46,50,18,2108,23,4826
220978,2018,ef2017d_rv.csv,EFD,59,0,0,2867,2867,2976,76,0,0,26,26,42,18,2187,11,5037
220978,2019,ef2018d_rv.csv,EFD,58,0,0,2976,2976,2862,76,0,0,40,40,63,17,2256,25,4952
220978,2020,ef2019d_rv.csv,EFD,60,0,0,2862,2862,3282,75,0,0,35,35,54,17,2157,19,5440
220978,2021,ef2020d_rv.csv,EFD,60,0,0,3282,3282,3035,79,0,0,30,30,67,17,2577,20,5023
220978,2022,ef2021d_rv.csv,EFD,59,0,0,3035,3035,2707,75,0,0,58,58,41,16,2268,24,4574
220978,2023,ef2022d_rv.csv,EFD,62,0,0,2707,2707,2764,76,0,0,45,45,53,16,2059,24,4491
220978,2024,ef2023d.csv,EFD,49,0,0,2604,2604,3070,78,0,0,41,41,66,17,2022,27,6214
221740,2007,ef2006d_RV.csv,EFD,70,,,,,1765,63,,,,,35,,,,2526
221740,2008,ef2007d_rv.csv,EFD,74,2,0,1763,1765,1929,65,,,19,19,42,,1138,8,2597
221740,2009,ef2008d_rv.csv,EFD,73,0,0,1929,1929,2070,61,,,19,19,47,,1175,9,2840
221740,2010,ef2009d_rv.csv,EFD,75,0,0,2070,2070,2189,67,,,13,13,38,18,1389,5,2937
221740,2011,ef2010d_rv.csv,EFD,73,0,0,2189,2189,1940,68,,,20,20,35,18,1478,7,2654
221740,2012,ef2011d_rv.csv,EFD,71,0,0,1940,1940,2170,69,,,6,6,67,18,1347,4,3058
221740,2013,ef2012d_rv.csv,EFD,70,0,0,2170,2170,2284,67,,,15,15,40,18,1464,6,3278
221740,2014,ef2013d_rv.csv,EFD,72,1,0,2283,2284,2335,69,,,6,6,50,18,1578,3,3235
221740,2015,ef2014d_rv.csv,EFD,71,3,0,2332,2335,2144,70,,,7,7,86,18,1633,6,3027
221740,2016,ef2015d_rv.csv,EFD,65,2,0,2142,2144,1853,71,,,11,11,45,20,1529,5,2858
221740,2017,ef2016d_rv.csv,EFD,70,0,0,1852,1852,2066,74,0,0,11,11,55,19,1362,6,2967
221740,2018,ef2017d_rv.csv,EFD,68,0,0,2066,2066,2136,73,0,0,11,11,55,19,1499,6,3159
221740,2019,ef2018d_rv.csv,EFD,66,0,0,2136,2136,2245,73,0,0,11,11,36,19,1550,4,3423
221740,2020,ef2019d_rv.csv,EFD,69,1,0,2244,2245,2297,71,0,0,23,23,35,19,1600,8,3327
221740,2021,ef2020d_rv.csv,EFD,71,0,0,2297,2297,2212,77,0,0,13,13,46,18,1762,6,3123
221740,2022,ef2021d_rv.csv,EFD,71,0,0,2212,2212,2057,73,0,0,10,10,50,18,1616,5,2911
221740,2023,ef2022d_rv.csv,EFD,74,0,0,2057,2057,2229,73,0,0,17,17,35,16,1492,6,3005
221740,2024,ef2023d.csv,EFD,74,0,0,2229,2229,2359,74,0,0,17,17,35,17,1660,6,3195
221759,2007,ef2006d_RV.csv,EFD,74,,,,,4219,82,,,,,50,,,,5710
221759,2008,ef2007d_rv.csv,EFD,76,0,0,4219,4219,4331,84,,,25,25,44,,3542,11,5708
221759,2009,ef2008d_rv.csv,EFD,75,0,0,4331,4331,4200,84,,,20,20,65,,3620,13,5630
221759,2010,ef2009d_rv.csv,EFD,73,0,0,4200,4200,3698,84,,,15,15,53,19,3519,8,5043
221759,2011,ef2010d_rv.csv,EFD,99,0,0,3697,3697,4199,86,,,19,19,58,15,3188,11,4232
221759,2012,ef2011d_rv.csv,EFD,75,0,0,4199,4199,4175,84,,,15,15,53,15,3547,8,5568
221759,2013,ef2012d_rv.csv,EFD,77,0,0,4175,4175,4197,85,,,13,13,38,17,3532,5,5444
221759,2014,ef2013d_rv.csv,EFD,73,0,0,4197,4197,4261,86,,,10,10,40,17,3594,4,5844
221759,2015,ef2014d_rv.csv,EFD,75,0,0,4261,4261,4689,87,,,15,15,60,17,3688,9,6285
221759,2016,ef2015d_rv.csv,EFD,75,0,0,4687,4687,4700,85,,,12,12,67,17,3967,8,6283
221759,2017,ef2016d_rv.csv,EFD,77,0,0,4700,4700,4840,86,0,0,19,19,47,17,4055,9,6292
221759,2018,ef2017d_rv.csv,EFD,77,0,0,4840,4840,4883,86,0,0,11,11,55,17,4139,6,6337
221759,2019,ef2018d_rv.csv,EFD,79,0,0,4883,4883,5205,87,0,0,12,12,67,17,4237,8,6604
221759,2020,ef2019d_rv.csv,EFD,78,3,0,5202,5205,5239,87,0,0,10,10,60,17,4500,6,6694
221759,2021,ef2020d_rv.csv,EFD,78,3,0,5236,5239,5489,89,0,0,15,15,47,17,4641,7,7021
221759,2022,ef2021d_rv.csv,EFD,79,2,0,5487,5489,5926,88,0,0,23,23,61,17,4817,14,7469
221759,2023,ef2022d_rv.csv,EFD,80,0,0,5926,5926,6828,89,0,0,22,22,41,18,5250,9,8506
221759,2024,ef2023d.csv,EFD,81,2,0,6826,6828,6689,91,0,0,18,18,94,18,6217,17,8299
221768,2007,ef2006d_RV.csv,EFD,71,,,,,1201,70,,,,,96,,,,1692
221768,2008,ef2007d_rv.csv,EFD,71,1,0,1200,1201,1283,71,,,30,30,53,,856,16,1815
221768,2009,ef2008d_rv.csv,EFD,69,0,1,1283,1283,1359,71,,,27,28,48,,910,13,1960
221768,2010,ef2009d_rv.csv,EFD,69,1,0,1358,1359,1372,72,,,33,33,64,19,975,21,1990
221768,2011,ef2010d_rv.csv,EFD,70,1,0,1371,1372,1273,71,,,12,12,75,19,973,9,1820
221768,2012,ef2011d_rv.csv,EFD,71,1,0,1272,1273,1290,73,,,12,12,50,18,929,6,1814
221768,2013,ef2012d_rv.csv,EFD,76,0,0,1290,1290,1315,71,,,14,14,64,18,914,9,1730
221768,2014,ef2013d_rv.csv,EFD,75,1,0,1314,1315,1301,70,,,5,5,0,17,919,0,1736
221768,2015,ef2014d_rv.csv,EFD,72,2,0,1299,1301,1172,71,,,7,7,43,17,922,3,1636
221768,2016,ef2015d_rv.csv,EFD,69,1,0,1171,1172,1010,75,,,9,9,78,16,874,7,1472
221768,2017,ef2016d_rv.csv,EFD,68,1,0,1009,1010,933,75,0,0,14,14,43,15,760,6,1377
221768,2018,ef2017d_rv.csv,EFD,63,0,0,933,933,1047,76,0,0,13,13,46,15,710,6,1664
221768,2019,ef2018d_rv.csv,EFD,68,0,0,1047,1047,1124,74,0,0,5,5,20,15,772,1,1660
221768,2020,ef2019d_rv.csv,EFD,70,1,0,1123,1124,1155,75,0,0,19,19,37,15,837,7,1657
221768,2021,ef2020d_rv.csv,EFD,73,0,0,1155,1155,1102,74,0,0,5,5,60,16,852,3,1513
221768,2022,ef2021d_rv.csv,EFD,72,1,0,1101,1102,1035,70,0,0,8,8,50,15,771,4,1433
221768,2023,ef2022d_rv.csv,EFD,42,0,0,1035,1035,1101,71,0,0,7,7,86,15,736,6,2613
221768,2024,ef2023d.csv,EFD,42,0,0,1101,1101,1113,73,0,0,6,6,33,15,808,2,2651
221838,2007,ef2006d_RV.csv,EFD,58,,,,,968,71,,,,,43,,,,1657
221838,2008,ef2007d_rv.csv,EFD,99,0,0,1168,1168,1219,70,,,20,20,45,,814,9,1228
221838,2009,ef2008d_rv.csv,EFD,62,0,0,1219,1219,1018,61,,,9,9,67,,749,6,1631
221838,2010,ef2009d_rv.csv,EFD,63,0,0,1018,1018,1302,67,,,22,22,45,16,684,10,2054
221838,2011,ef2010d_rv.csv,EFD,63,0,0,1305,1305,1291,63,,,33,33,42,16,818,14,2042
221838,2012,ef2011d_rv.csv,EFD,57,0,0,1281,1281,1153,67,,,46,46,48,15,862,22,2025
221838,2013,ef2012d_rv.csv,EFD,58,0,0,1075,1075,1017,56,,,77,77,43,15,598,33,1752
221838,2014,ef2013d_rv.csv,EFD,66,0,0,1017,1017,1326,60,,,41,41,34,15,608,14,2021
221838,2015,ef2014d_rv.csv,EFD,64,0,0,1289,1289,1331,62,,,37,37,38,19,801,14,2092
221838,2016,ef2015d_rv.csv,EFD,71,0,0,1331,1331,1383,64,,,46,46,30,16,855,14,1961
221838,2017,ef2016d_rv.csv,EFD,69,0,0,1383,1383,1277,56,0,0,23,23,39,15,771,9,1844
221838,2018,ef2017d_rv.csv,EFD,76,0,0,1264,1264,1470,58,0,0,30,30,63,18,735,19,1922
221838,2019,ef2018d_rv.csv,EFD,70,0,0,1469,1469,1203,64,0,0,27,27,59,12,936,16,1728
221838,2020,ef2019d_rv.csv,EFD,71,0,0,1203,1203,1253,64,0,0,21,21,29,14,767,6,1771
221838,2021,ef2020d_rv.csv,EFD,77,0,0,1136,1136,1620,65,0,0,15,15,53,12,743,8,2108
221838,2022,ef2021d_rv.csv,EFD,63,0,0,1481,1481,1570,53,0,0,75,75,19,14,784,14,2481
221838,2023,ef2022d_rv.csv,EFD,89,0,0,1371,1371,3548,62,0,0,55,55,18,14,845,10,3988
221838,2024,ef2023d.csv,EFD,84,0,0,3441,3441,1734,60,0,0,20,20,25,13,2072,5,2055
221847,2007,ef2006d_RV.csv,EFD,69,,,,,1518,74,,,,,64,,,,2213
221847,2008,ef2007d_rv.csv,EFD,68,0,0,1518,1518,1649,73,,,9,9,44,,1107,4,2428
221847,2009,ef2008d_rv.csv,EFD,61,0,0,1649,1649,1661,71,,,12,12,17,,1167,2,2713
221847,2010,ef2009d_rv.csv,EFD,69,1,0,1660,1661,1882,72,,,16,16,50,21,1191,8,2737
221847,2011,ef2010d_rv.csv,EFD,69,0,0,1882,1882,1899,76,,,11,11,45,21,1437,5,2757
221847,2012,ef2011d_rv.csv,EFD,66,1,0,1898,1899,1960,73,,,10,10,40,22,1382,4,2959
221847,2013,ef2012d_rv.csv,EFD,71,0,0,1960,1960,2046,70,,,8,8,50,22,1372,4,2877
221847,2014,ef2013d_rv.csv,EFD,75,0,0,2046,2046,2161,75,,,12,12,42,21,1526,5,2887
221847,2015,ef2014d_rv.csv,EFD,70,0,0,2161,2161,1875,76,,,14,14,71,20,1636,10,2666
221847,2016,ef2015d_rv.csv,EFD,69,0,0,1875,1875,1577,75,,,4,4,50,19,1399,2,2273
221847,2017,ef2016d_rv.csv,EFD,68,0,0,1577,1577,1591,79,0,0,12,12,25,18,1246,3,2344
221847,2018,ef2017d_rv.csv,EFD,68,0,0,1589,1589,1750,79,0,0,17,17,24,18,1248,4,2581
221847,2019,ef2018d_rv.csv,EFD,73,0,0,1750,1750,1874,75,0,0,11,11,45,18,1312,5,2575
221847,2020,ef2019d_rv.csv,EFD,68,0,0,1874,1874,1683,77,0,0,16,16,44,18,1443,7,2487
221847,2021,ef2020d_rv.csv,EFD,71,0,0,1683,1683,1713,77,0,0,22,22,36,18,1304,8,2419
221847,2022,ef2021d_rv.csv,EFD,65,0,0,1712,1712,1653,73,0,0,7,7,43,18,1248,3,2561
221847,2023,ef2022d_rv.csv,EFD,74,0,0,1653,1653,2046,78,0,0,8,8,38,16,1297,3,2774
221847,2024,ef2023d.csv,EFD,69,3,0,2043,2046,1984,77,0,0,4,4,100,16,1583,4,2876
222831,2007,ef2006d_RV.csv,EFD,75,,,,,1420,59,,,,,27,,,,1903
222831,2008,ef2007d_rv.csv,EFD,73,0,0,1420,1420,1434,59,,,33,33,39,,842,13,1970
222831,2009,ef2008d_rv.csv,EFD,77,0,0,1434,1434,1421,56,,,41,41,37,,801,15,1847
222831,2010,ef2009d_rv.csv,EFD,72,0,0,1421,1421,1423,59,,,46,46,33,18,833,15,1989
222831,2011,ef2010d_rv.csv,EFD,70,0,0,1423,1423,1444,63,,,51,51,39,22,903,20,2062
222831,2012,ef2011d_rv.csv,EFD,72,0,0,1444,1444,1423,61,,,31,31,32,21,887,10,1979
222831,2013,ef2012d_rv.csv,EFD,67,0,0,1423,1423,1378,59,,,32,32,38,20,833,12,2064
222831,2014,ef2013d_rv.csv,EFD,68,0,0,1378,1378,1207,55,,,25,25,20,18,752,5,1779
222831,2015,ef2014d_rv.csv,EFD,72,0,0,1207,1207,1281,62,,,13,13,31,19,753,4,1781
222831,2016,ef2015d_rv.csv,EFD,71,0,0,1281,1281,1336,63,,,35,35,37,19,805,13,1883
222831,2017,ef2016d_rv.csv,EFD,43,0,0,1336,1336,1556,67,0,0,15,15,27,20,899,4,3626
222831,2018,ef2017d_rv.csv,EFD,39,0,0,1556,1556,1563,67,0,0,28,28,36,19,1044,10,3969
222831,2019,ef2018d_rv.csv,EFD,42,1,0,1562,1563,1517,67,0,0,12,12,33,20,1044,4,3590
222831,2020,ef2019d_rv.csv,EFD,37,0,0,1517,1517,1424,69,0,0,19,19,32,20,1048,6,3862
222831,2021,ef2020d_rv.csv,EFD,33,0,0,1424,1424,1258,71,0,0,12,12,17,21,1010,2,3834
222831,2022,ef2021d_rv.csv,EFD,32,1,0,1257,1258,1270,69,0,0,21,21,29,19,863,6,3941
222831,2023,ef2022d_rv.csv,EFD,30,1,0,1267,1268,1215,73,0,0,16,16,44,18,928,7,4090
222831,2024,ef2023d.csv,EFD,33,0,0,1215,1215,1423,72,0,0,21,21,38,18,870,8,4339
222992,2007,ef2006d_RV.csv,EFD,17,,,,,1836,58,,,,,41,,,,10888
222992,2008,ef2007d_rv.csv,EFD,14,0,0,1836,1836,1516,54,,,4400,4400,15,,1000,669,10618
222992,2009,ef2008d_rv.csv,EFD,14,0,0,1516,1516,1598,48,,,1946,1946,47,,733,916,11522
222992,2010,ef2009d_rv.csv,EFD,16,0,0,1598,1598,1946,57,,,2200,2200,46,22,918,1022,11824
222992,2011,ef2010d_rv.csv,EFD,15,0,0,1946,1946,2034,56,,,2419,2419,45,21,1091,1081,13810
222992,2012,ef2011d_rv.csv,EFD,17,0,0,2034,2034,2228,53,,,2807,2807,44,21,1079,1247,13406
222992,2013,ef2012d_rv.csv,EFD,17,0,0,2228,2228,2228,54,,,3723,3723,43,21,1206,1599,12961
222992,2014,ef2013d_rv.csv,EFD,21,0,0,2228,2228,2396,56,,,3409,3409,43,21,1239,1471,11169
222992,2015,ef2014d_rv.csv,EFD,20,0,0,2396,2396,2225,56,,,3254,3254,45,21,1332,1470,11150
222992,2016,ef2015d_rv.csv,EFD,19,0,0,2225,2225,2099,56,,,3415,3415,48,21,1256,1629,11102
222992,2017,ef2016d_rv.csv,EFD,23,0,0,2099,2099,2398,55,0,0,3283,3283,49,20,1159,1593,10653
222992,2018,ef2017d_rv.csv,EFD,23,0,0,2398,2398,2344,58,0,0,2972,2972,50,21,1397,1473,10008
222992,2019,ef2018d_rv.csv,EFD,25,0,0,0,0,2455,,0,0,0,0,,21,0,0,10000
222992,2020,ef2019d_rv.csv,EFD,25,0,0,0,0,2478,,0,0,0,0,,20,0,0,9931
222992,2021,ef2020d_rv.csv,EFD,26,0,0,0,0,2378,,0,0,1,1,100,20,0,1,8976
222992,2022,ef2021d_rv.csv,EFD,26,0,0,0,0,2015,,0,0,0,0,,18,0,0,7872
222992,2023,ef2022d_rv.csv,EFD,27,0,0,0,0,2142,,0,0,0,0,,18,0,0,7974
222992,2024,ef2023d.csv,EFD,27,0,0,0,0,2338,,0,0,0,0,,18,0,0,8641
223506,2007,ef2006d_RV.csv,EFD,20,,,,,136,,,,,,59,,,,672
223506,2008,ef2007d_rv.csv,EFD,14,0,0,3,3,145,67,,,25,25,40,,2,10,1022
223506,2009,ef2008d_rv.csv,EFD,15,0,0,145,145,167,52,,,721,721,48,,76,346,1150
223506,2010,ef2009d_rv.csv,EFD,23,0,0,6,6,236,83,,,4,4,75,18,5,3,1017
223506,2011,ef2010d_rv.csv,EFD,20,0,0,2,2,216,50,,,10,10,100,18,1,10,1074
223506,2012,ef2011d_rv.csv,EFD,19,0,0,6,6,166,83,,,15,15,80,18,5,12,883
223506,2013,ef2012d_rv.csv,EFD,20,0,0,5,5,143,100,,,12,12,92,17,5,11,724
223506,2014,ef2013d_rv.csv,EFD,24,0,0,5,5,262,100,,,26,26,85,17,5,22,1103
223506,2015,ef2014d_rv.csv,EFD,22,0,0,16,16,236,94,,,47,47,70,17,15,33,1082
223506,2016,ef2015d_rv.csv,EFD,18,0,0,0,0,213,,,,0,0,,16,0,0,1198
223506,2017,ef2016d_rv.csv,EFD,20,0,0,0,0,249,,0,0,0,0,,15,0,0,1225
223506,2018,ef2017d_rv.csv,EFD,25,0,0,0,0,298,,0,0,0,0,,14,0,0,1194
223506,2019,ef2018d_rv.csv,EFD,19,0,0,0,0,245,,0,0,0,0,,13,0,0,1263
223506,2020,ef2019d_rv.csv,EFD,19,0,0,0,0,245,,0,0,0,0,,13,0,0,1265
223506,2021,ef2020d_rv.csv,EFD,16,0,0,0,0,193,,0,0,0,0,,12,0,0,1172
223506,2022,ef2021d_rv.csv,EFD,18,0,0,0,0,246,,0,0,0,0,,12,0,0,1345
223506,2023,ef2022d_rv.csv,EFD,28,0,0,0,0,399,,0,0,0,0,,13,0,0,1425
223506,2024,ef2023d.csv,EFD,17,0,0,1,1,212,100,0,0,6,6,100,19,1,6,1256
224147,2007,ef2006d_RV.csv,EFD,58,,,,,1149,58,,,,,50,,,,1972
224147,2008,ef2007d_rv.csv,EFD,65,0,0,1149,1149,1027,60,,,11,11,55,,690,6,1570
224147,2009,ef2008d_rv.csv,EFD,59,0,0,1237,1237,1249,59,,,115,115,57,,734,66,2134
224147,2010,ef2009d_rv.csv,EFD,58,0,0,1249,1249,1326,62,,,29,29,48,19,770,14,2281
224147,2011,ef2010d_rv.csv,EFD,62,0,0,1281,1281,1379,65,,,38,38,37,19,829,14,2241
224147,2012,ef2011d_rv.csv,EFD,62,0,0,1379,1379,1451,60,,,27,27,41,21,828,11,2346
224147,2013,ef2012d_rv.csv,EFD,68,0,0,1395,1395,1746,63,,,27,27,56,21,873,15,2549
224147,2014,ef2013d_rv.csv,EFD,68,0,0,1746,1746,2033,57,,,17,17,53,22,1001,9,2997
224147,2015,ef2014d_rv.csv,EFD,65,0,0,1974,1974,1940,56,,,53,53,32,23,1099,17,2985
224147,2016,ef2015d_rv.csv,EFD,72,0,0,1924,1924,2228,59,,,84,84,61,19,1143,51,3075
224147,2017,ef2016d_rv.csv,EFD,72,0,0,2228,2228,2380,58,0,0,114,114,60,20,1298,68,3312
224147,2018,ef2017d_rv.csv,EFD,69,0,0,2380,2380,2224,56,0,0,30,30,50,20,1344,15,3211
224147,2019,ef2018d_rv.csv,EFD,66,1,0,2223,2224,1887,58,0,0,43,43,58,19,1279,25,2848
224147,2020,ef2019d_rv.csv,EFD,65,0,0,1887,1887,1744,60,0,0,163,163,54,18,1138,88,2698
224147,2021,ef2020d_rv.csv,EFD,64,0,0,1744,1744,1448,57,0,0,171,171,48,20,1001,82,2269
224147,2022,ef2021d_rv.csv,EFD,66,0,0,1448,1448,1716,55,0,0,164,164,45,17,800,73,2615
224147,2023,ef2022d_rv.csv,EFD,72,0,0,1712,1712,1901,63,0,0,141,141,37,18,1076,52,2628
224147,2024,ef2023d.csv,EFD,75,0,0,1901,1901,1994,58,0,0,83,83,53,18,1112,44,2648
224350,2007,ef2006d_RV.csv,EFD,21,,,,,445,56,,,,,36,,,,2090
224350,2008,ef2007d_rv.csv,EFD,35,0,0,445,445,617,52,,,1202,1202,42,,233,506,1786
224350,2009,ef2008d_rv.csv,EFD,34,0,0,617,617,796,59,,,612,612,45,,363,274,2354
224350,2010,ef2009d_rv.csv,EFD,36,0,0,796,796,882,56,,,939,939,36,18,447,340,2479
224350,2011,ef2010d_rv.csv,EFD,35,0,0,882,882,751,57,,,905,905,43,14,502,393,2131
224350,2012,ef2011d_rv.csv,EFD,39,0,0,751,751,800,57,,,771,771,45,14,428,344,2034
224350,2013,ef2012d_rv.csv,EFD,36,0,0,800,800,657,54,,,702,702,42,14,434,294,1808
224350,2014,ef2013d_rv.csv,EFD,31,0,0,657,657,560,57,,,580,580,45,14,372,261,1778
224350,2015,ef2014d_rv.csv,EFD,30,0,0,560,560,540,59,,,658,658,49,14,332,322,1804
224350,2016,ef2015d_rv.csv,EFD,27,0,0,540,540,472,62,,,707,707,51,16,335,360,1767
224350,2017,ef2016d_rv.csv,EFD,29,0,0,472,472,560,61,0,0,715,715,53,16,289,377,1927
224350,2018,ef2017d_rv.csv,EFD,28,0,0,560,560,491,63,0,0,757,757,50,13,350,382,1768
224350,2019,ef2018d_rv.csv,EFD,26,0,0,491,491,505,56,0,0,718,718,51,14,274,365,1946
224350,2020,ef2019d_rv.csv,EFD,30,0,0,524,524,505,62,0,0,753,753,50,14,323,380,1705
224350,2021,ef2020d_rv.csv,EFD,22,0,0,505,505,234,50,0,0,651,651,43,14,254,283,1088
224350,2022,ef2021d_rv.csv,EFD,26,0,0,234,234,295,53,0,0,488,488,50,11,125,245,1145
224350,2023,ef2022d_rv.csv,EFD,23,0,0,0,0,286,,0,0,0,0,,11,0,0,1271
224350,2024,ef2023d.csv,EFD,25,0,0,0,0,323,,0,0,0,0,,12,0,0,1289
224545,2010,ef2009d_rv.csv,EFD,,,,,,,,,,,,,11,,,
224545,2011,ef2010d_rv.csv,EFD,22,0,0,0,0,113,,,,0,0,,15,0,0,506
224545,2012,ef2011d_rv.csv,EFD,37,0,0,90,90,209,47,,,4,4,0,14,42,0,569
224545,2013,ef2012d_rv.csv,EFD,38,0,0,209,209,201,43,,,7,7,0,18,90,0,531
224545,2014,ef2013d_rv.csv,EFD,36,0,0,201,201,156,40,,,3,3,33,16,81,1,429
224545,2015,ef2014d_rv.csv,EFD,37,0,0,156,156,166,56,,,3,3,0,15,88,0,444
224545,2016,ef2015d_rv.csv,EFD,31,0,0,163,163,156,52,,,7,7,0,9,84,0,507
224545,2017,ef2016d_rv.csv,EFD,35,0,0,156,156,199,45,0,0,5,5,60,11,70,3,563
224545,2018,ef2017d_rv.csv,EFD,43,0,0,199,199,218,57,0,0,6,6,33,11,113,2,507
224545,2019,ef2018d_rv.csv,EFD,42,0,0,199,199,230,57,0,0,5,5,40,12,113,2,549
224545,2020,ef2019d_rv.csv,EFD,40,0,0,230,230,207,59,0,0,1,1,0,12,135,0,524
224545,2021,ef2020d_rv.csv,EFD,47,0,0,207,207,274,64,0,0,5,5,60,14,133,3,577
224545,2022,ef2021d_rv.csv,EFD,40,0,0,274,274,225,50,0,0,12,12,42,14,138,5,558
224545,2023,ef2022d_rv.csv,EFD,47,0,0,217,217,296,63,0,0,5,5,40,14,136,2,624
224545,2024,ef2023d.csv,EFD,44,0,0,285,285,253,60,0,0,4,4,50,13,171,2,572
224554,2007,ef2006d_RV.csv,EFD,97,,,,,568,62,,,,,49,,,,584
224554,2008,ef2007d_rv.csv,EFD,71,0,0,576,576,546,55,,,55,55,35,,318,19,766
224554,2009,ef2008d_rv.csv,EFD,94,0,0,546,546,503,73,,,45,45,47,,401,21,534
224554,2010,ef2009d_rv.csv,EFD,69,0,0,542,542,624,66,,,30,30,47,17,360,14,904
224554,2011,ef2010d_rv.csv,EFD,38,0,0,718,718,773,63,,,116,116,33,20,451,38,2018
224554,2012,ef2011d_rv.csv,EFD,41,0,0,773,773,759,71,,,33,33,39,20,548,13,1852
224554,2013,ef2012d_rv.csv,EFD,35,0,0,759,759,809,70,,,15,15,40,20,532,6,2300
224554,2014,ef2013d_rv.csv,EFD,44,0,0,809,809,920,67,,,15,15,40,18,541,6,2070
224554,2015,ef2014d_rv.csv,EFD,44,0,0,920,920,1016,68,,,19,19,74,18,623,14,2307
224554,2016,ef2015d_rv.csv,EFD,44,0,0,1016,1016,984,73,,,14,14,43,20,737,6,2240
224554,2017,ef2016d_rv.csv,EFD,41,0,0,984,984,990,63,0,0,17,17,35,21,615,6,2408
224554,2018,ef2017d_rv.csv,EFD,44,0,0,990,990,995,67,0,0,14,14,29,21,663,4,2287
224554,2019,ef2018d_rv.csv,EFD,45,0,0,994,994,1059,66,0,0,20,20,25,21,653,5,2335
224554,2020,ef2019d_rv.csv,EFD,40,0,0,1059,1059,950,63,0,0,16,16,44,20,666,7,2376
224554,2021,ef2020d_rv.csv,EFD,34,0,0,949,949,697,58,0,0,20,20,30,21,547,6,2045
224554,2022,ef2021d_rv.csv,EFD,39,0,0,664,664,772,60,0,0,48,48,42,18,397,20,1969
224554,2023,ef2022d_rv.csv,EFD,42,0,0,772,772,823,65,0,0,45,45,40,20,502,18,1941
224554,2024,ef2023d.csv,EFD,47,0,0,823,823,1038,63,0,0,43,43,35,19,519,15,2212
224615,2007,ef2006d_RV.csv,EFD,21,,,,,359,54,,,,,35,,,,1704
224615,2008,ef2007d_rv.csv,EFD,15,0,0,359,359,278,43,,,345,345,40,,154,139,1915
224615,2009,ef2008d_rv.csv,EFD,18,0,0,278,278,406,43,,,337,337,32,,119,109,2274
224615,2010,ef2009d_rv.csv,EFD,11,0,0,406,406,449,57,,,491,491,44,16,231,217,4097
224615,2011,ef2010d_rv.csv,EFD,20,0,0,449,449,501,56,,,570,570,45,20,250,259,2470
224615,2012,ef2011d_rv.csv,EFD,19,0,0,501,501,594,55,,,559,559,45,21,278,252,3206
224615,2013,ef2012d_rv.csv,EFD,18,0,0,594,594,553,48,,,915,915,39,23,286,356,3103
224615,2014,ef2013d_rv.csv,EFD,15,0,0,553,553,419,57,,,857,857,44,19,313,380,2871
224615,2015,ef2014d_rv.csv,EFD,17,0,0,419,419,308,55,,,787,787,49,20,232,386,1847
224615,2016,ef2015d_rv.csv,EFD,13,0,0,308,308,307,75,,,684,684,33,18,231,223,2435
224615,2017,ef2016d_rv.csv,EFD,6,0,0,331,331,147,51,0,0,602,602,42,18,168,253,2527
224615,2018,ef2017d_rv.csv,EFD,3,0,0,147,147,148,54,0,0,537,537,43,18,79,229,5455
224615,2019,ef2018d_rv.csv,EFD,3,0,0,148,148,156,57,0,0,712,712,48,20,85,339,5731
224615,2020,ef2019d_rv.csv,EFD,4,0,0,156,156,281,53,0,0,715,715,40,22,83,289,6720
224615,2021,ef2020d_rv.csv,EFD,19,0,0,0,0,3573,,0,0,0,0,,27,0,0,19168
